-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|CDoc|EL|ProvFijo  |Sol.pedido|Pos.|Fe.solic. |Material |Creado por|Texto breve                             |Pedido    |Cantidad|  PrecioVal.|  Valor tot.|Ce. |GCp||B|Gestores    |Lib|Modif.el  |CeSu|Fe.entrega|Fondo|
|ZSUA|V2|900641978 |1300138323|  10|02.06.2024|         |KAREVARL  |                                        |          |      1 |  4.938.500 |  4.938.500 |CA05|VES|| |            |2  |04.06.2024|    |20240602  |     |
|ZSUA|V2|901251101 |1300138354|  10|02.06.2024|         |KAREVARL  |                                        |          |      1 |  1.011.500 |  1.011.500 |CA05|VES|| |            |2  |04.06.2024|    |20240602  |     |
|ZSUA|V2|901036190 |1300138355|  10|02.06.2024|         |KAREVARL  |                                        |          |      1 |  2.975.000 |  2.975.000 |CA05|VES|| |            |2  |04.06.2024|    |20240602  |     |
|ZSUA|R2|901178090 |1300138313|  10|01.06.2024|80001139 |LUSDGARROM|TRANSPORTE ALIMENTOS                    |          |      1 |    110.000 |    110.000 |CA16|RD2|| |            |2  |04.06.2024|    |20240601  |     |
|ZSUA|R2|830012028 |1300138317|  10|01.06.2024|80028970 |NICOGOMH  |DISPOSI RESIDUOS ORGANICOS - SERVICIOS  |          |  5.397 |        193 |  1.041.621 |CA15|RD2|| |            |2  |04.06.2024|    |20240601  |     |
|ZSUA|AJ|800193444 |1300138086|  10|31.05.2024|80028969 |NICOGOMH  |DISPOS RESIDUOS PELIGRO ADMON - SERVICIO|          |  4,550 |        950 |      4.323 |CC07|BLO|| |            |2  |04.06.2024|    |20240531  |     |
|ZSUA|AJ|800193444 |1300138086|  20|31.05.2024|80028969 |NICOGOMH  |DISPOS RESIDUOS PELIGRO ADMON - SERVICIO|          |  7,370 |      1.150 |      8.476 |CC07|BLO|| |            |2  |04.06.2024|    |20240531  |     |
|ZSUA|AJ|800193444 |1300138086|  30|31.05.2024|80028969 |NICOGOMH  |DISPOS RESIDUOS PELIGRO ADMON - SERVICIO|          |      3 |     27.000 |     81.000 |CC07|BLO|| |            |2  |04.06.2024|    |20240531  |     |
|ZSU3|A3|900661108 |1300138158|  10|31.05.2024|80026291 |CARLESPB  |CLAS GRUPAL Y/O PAUS ACT PER. URB. 1 HR |          |     19 |     73.364 |  1.393.916 |CA82|RD5|| |            |2  |05.06.2024|    |20240602  |     |
|ZSU3|A3|900661108 |1300138158|  20|31.05.2024|80025186 |CARLESPB  |CLASES ESPECIALIZADAS BOGOTA H.FIT      |          |     19 |     83.526 |  1.586.994 |CA82|RD5|| |            |2  |05.06.2024|    |20240601  |     |
|ZSUA|A3|900553044 |1300138224|  10|31.05.2024|80009287 |MARIVERRAM|ALQUILER DE ESCENARIOS DEPORTIVOS       |          |      4 |    110.000 |    440.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240604  |     |
|ZSUA|R2|900098776 |1300138235|  10|31.05.2024|80026560 |DEIBREYG  |SERVICIO IMPRESIÓN                      |          |     15 |      2.300 |     34.500 |CA15|RD2|| |            |2  |04.06.2024|    |20240614  |     |
|ZSU3|A3|860040453 |1300138297|  10|31.05.2024|80032820 |MARIVERRAM|ALQUILER CANCHA COLSUB-INC L. TENIS     |          |     31 |     30.000 |    930.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240604  |     |
|ZSU3|BR|900526437 |1300138351|  10|31.05.2024|80034513 |SERGORTB  |LAVADO MANTEL GRANDE 24 HRS E.CLEAN     |          |     14 |      6.994 |     97.916 |CA48|RC2|| |            |2  |04.06.2024|    |20240601  |     |
|ZSU3|BR|900526437 |1300138351|  20|31.05.2024|80034528 |SERGORTB  |LAVADO TAPA FALDON 24 HRS E.CLEAN       |          |    155 |      5.245 |    812.975 |CA48|RC2|| |            |2  |04.06.2024|    |20240601  |     |
|ZSU3|BR|900526437 |1300138351|  30|31.05.2024|80034528 |SERGORTB  |LAVADO TAPA FALDON 24 HRS E.CLEAN       |          |     77 |      5.245 |    403.865 |CA48|RC2|| |            |2  |04.06.2024|    |20240601  |     |
|ZSU3|BR|900526437 |1300138351|  40|31.05.2024|80034534 |SERGORTB  |LAVADO TAPA MANTEL LICRAE 24 HRS E.CLEAN|          |     11 |      5.245 |     57.695 |CA48|RC2|| |            |2  |04.06.2024|    |20240601  |     |
|ZSU3|BR|900526437 |1300138351|  50|31.05.2024|80034540 |SERGORTB  |LAVADO CHAQUETA IMPERM 24 HRS E.CLEAN   |          |      3 |      9.500 |     28.500 |CA48|RC2|| |            |2  |04.06.2024|    |20240601  |     |
|ZSU3|BR|900526437 |1300138351|  60|31.05.2024|80034524 |SERGORTB  |LAVADO SERVILLETA 24 HRS E.CLEAN        |          |    879 |        544 |    478.176 |CA48|RC2|| |            |2  |04.06.2024|    |20240601  |     |
|ZSU3|BR|900526437 |1300138351|  70|31.05.2024|80040535 |SERGORTB  |LAVADO REPASADOR 24 HRS E.CLEAN         |          |     69 |      1.276 |     88.044 |CA48|RC2|| |            |2  |04.06.2024|    |20240601  |     |
|ZSUA|AJ|800193444 |1300138025|  10|30.05.2024|80028969 |NICOGOMH  |DISPOS RESIDUOS PELIGRO ADMON - SERVICIO|          |  1,500 |        950 |      1.425 |CC07|BLO|| |            |2  |04.06.2024|    |20240530  |     |
|ZSUA|AJ|800193444 |1300138025|  20|30.05.2024|80028969 |NICOGOMH  |DISPOS RESIDUOS PELIGRO ADMON - SERVICIO|          |  2,400 |      1.150 |      2.760 |CC07|BLO|| |            |2  |04.06.2024|    |20240530  |     |
|ZSUA|AJ|800193444 |1300138025|  30|30.05.2024|80028969 |NICOGOMH  |DISPOS RESIDUOS PELIGRO ADMON - SERVICIO|          |      1 |     27.000 |     27.000 |CC07|BLO|| |            |2  |04.06.2024|    |20240530  |     |
|ZSUA|A3|900549064 |1300138067|  10|30.05.2024|80042199 |MARIVERRAM|CICLOPASEO BOGOTA COL BICIC             |          |      1 |  1.737.896 |  1.737.896 |CA82|RD5|| |            |2  |05.06.2024|    |20240603  |     |
|ZSUA|EF|          |1300138074|  10|30.05.2024|78000611 |ALMIGONT  |ACCIDENTES ESCOLARES                    |          |      1 |     81.236 |     81.236 |CA07|ED8|| |            |2  |31.05.2024|    |20240530  |     |
|ZSUA|EF|          |1300138075|  10|30.05.2024|78000611 |ALMIGONT  |ACCIDENTES ESCOLARES                    |          |      1 |     20.309 |     20.309 |CA07|ED8|| |            |2  |31.05.2024|    |20240530  |     |
|ZSUA|EF|          |1300138076|  10|30.05.2024|78000611 |ALMIGONT  |ACCIDENTES ESCOLARES                    |          |      1 |  1.726.265 |  1.726.265 |CA07|ED8|| |            |2  |31.05.2024|    |20240530  |     |
|ZSUA|A3|900549064 |1300138077|  10|30.05.2024|80041940 |OSCABERP  |SERVICIO BICI-TALLER X BICICLET COL BICI|          |    165 |     33.000 |  5.445.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240606  |     |
|ZSUA|A3|900549064 |1300138077|  20|30.05.2024|80001039 |OSCABERP  |ALQUILER DE CARPAS                      |          |      2 |    250.000 |    500.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240606  |     |
|ZSUA|A3|900549064 |1300138077|  30|30.05.2024|80014366 |OSCABERP  |PRESENTACION SHOW DEPORTIVO             |          |      1 |    550.000 |    550.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240606  |     |
|ZSUA|A3|900549064 |1300138077|  40|30.05.2024|80004000 |OSCABERP  |IMPLEMENTOS DEPORTIVOS                  |          |      1 |  2.870.000 |  2.870.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240606  |     |
|ZSUA|A3|900549064 |1300138077|  50|30.05.2024|80004000 |OSCABERP  |IMPLEMENTOS DEPORTIVOS                  |          |    250 |     29.890 |  7.472.500 |CA82|RD5|| |            |2  |05.06.2024|    |20240606  |     |
|ZSUA|A3|900549064 |1300138077|  60|30.05.2024|80032051 |OSCABERP  |CHARLA/TALLER MECANI BICI PR 50 COL BICI|          |      1 |    876.096 |    876.096 |CA82|RD5|| |            |2  |05.06.2024|    |20240606  |     |
|ZSUA|A3|900549064 |1300138077|  70|30.05.2024|80004000 |OSCABERP  |IMPLEMENTOS DEPORTIVOS                  |          |     10 |     10.000 |    100.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240606  |     |
|ZSUA|A3|900549064 |1300138077|  80|30.05.2024|80001039 |OSCABERP  |ALQUILER DE CARPAS                      |          |      6 |    260.000 |  1.560.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240606  |     |
|ZSUA|A3|900549064 |1300138077|  90|30.05.2024|80013126 |OSCABERP  |SERVICIO DE APOYO LOGÍSTICO             |          |      1 |    230.000 |    230.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240606  |     |
|ZSUA|A3|900549064 |1300138077| 100|30.05.2024|80027066 |OSCABERP  |SERVICIO ALIMENTOS GCIA - R Y D (INC 0%)|          |    200 |      1.080 |    216.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240606  |     |
|ZSUA|R7|79785601  |1300138242|  10|30.05.2024|80032850 |LOREFAJGAR|PASAPORTE DOS HORAS AL LIMITE PB        |          |    200 |     39.277 |  7.855.400 |CA83|RE6|| |            |2  |05.06.2024|    |20240624  |     |
|ZSUA|R7|79785601  |1300138242|  20|30.05.2024|80042183 |LOREFAJGAR|AYB COMBO EMPANADA+GASEOSA AL LIMITE PB |          |    230 |      8.500 |  1.955.000 |CA83|RE6|| |            |2  |05.06.2024|    |20240624  |     |
|ZSUA|R7|79785601  |1300138242|  30|30.05.2024|80032847 |LOREFAJGAR|AYB PARRILLADA AL LIMITE PB             |          |    230 |     22.131 |  5.090.130 |CA83|RE6|| |            |2  |05.06.2024|    |20240624  |     |
|ZSUA|R7|79785601  |1300138242|  40|30.05.2024|80032848 |LOREFAJGAR|AYB GASEOSA PERSONAL AL LIMITE PB       |          |    230 |      4.500 |  1.035.000 |CA83|RE6|| |            |2  |05.06.2024|    |20240624  |     |
|ZSUA|R7|901066134 |1300138242|  50|30.05.2024|80038401 |LOREFAJGAR|RUTA SPA MINA DE SAL ZIPAQUIRA PROARTE  |          |    230 |     86.000 | 19.780.000 |CA83|RE6|| |            |2  |05.06.2024|    |20240625  |     |
|ZSUA|R7|901066134 |1300138242|  60|30.05.2024|80038416 |LOREFAJGAR|AYB SERVICIO DE ALIMENTACION PROARTE    |          |    230 |     18.000 |  4.140.000 |CA83|RE6|| |            |2  |05.06.2024|    |20240625  |     |
|ZSUA|R7|901066134 |1300138242|  70|30.05.2024|80038416 |LOREFAJGAR|AYB SERVICIO DE ALIMENTACION PROARTE    |          |    230 |     42.550 |  9.786.500 |CA83|RE6|| |            |2  |05.06.2024|    |20240625  |     |
|ZSUA|R7|901066134 |1300138242|  80|30.05.2024|80038416 |LOREFAJGAR|AYB SERVICIO DE ALIMENTACION PROARTE    |          |    230 |      8.500 |  1.955.000 |CA83|RE6|| |            |2  |05.06.2024|    |20240625  |     |
|ZSUA|R7|901345206 |1300138242|  90|30.05.2024|80037516 |LOREFAJGAR|PASAPORTE NITRO 20-200 PAX S.MAGICO     |          |    200 |     58.805 | 11.761.000 |CA83|RE6|| |            |2  |05.06.2024|    |20240626  |     |
|ZSUA|R7|901345206 |1300138242| 100|30.05.2024|80037531 |LOREFAJGAR|FAST PASS GOLD S.MAGICO                 |          |    200 |     80.000 | 16.000.000 |CA83|RE6|| |            |2  |05.06.2024|    |20240626  |     |
|ZSUA|R7|901345206 |1300138242| 110|30.05.2024|80037550 |LOREFAJGAR|AYB COMBO DONA + GASEOSA S.MAGICO       |          |    230 |      7.983 |  1.836.090 |CA83|RE6|| |            |2  |05.06.2024|    |20240626  |     |
|ZSUA|R7|901345206 |1300138242| 120|30.05.2024|80037542 |LOREFAJGAR|AYB COMBO UNICO S.MAGICO                |          |    230 |     18.898 |  4.346.540 |CA83|RE6|| |            |2  |05.06.2024|    |20240626  |     |
|ZSUA|R7|901345206 |1300138242| 130|30.05.2024|80037543 |LOREFAJGAR|AYB GASEOSA COMBO UNICO S.MAGICO        |          |    230 |      3.437 |    790.510 |CA83|RE6|| |            |2  |05.06.2024|    |20240626  |     |
|ZSUA|R7|901345206 |1300138242| 140|30.05.2024|80037553 |LOREFAJGAR|AYB COMBO MANTECADA S.MAGICO            |          |    230 |      5.556 |  1.277.880 |CA83|RE6|| |            |2  |05.06.2024|    |20240626  |     |
|ZSUA|R7|901345206 |1300138242| 150|30.05.2024|80037554 |LOREFAJGAR|AYB JUGO COMBO MANTECADA S.MAGICO       |          |    230 |      2.941 |    676.430 |CA83|RE6|| |            |2  |05.06.2024|    |20240626  |     |
|ZSUA|R7|901287847 |1300138242| 160|30.05.2024|80035570 |LOREFAJGAR|LINEA BOLOS LUN A JUE 9AM-10PM ICE.BOW  |          |    400 |     13.041 |  5.216.400 |CA83|RE6|| |            |2  |05.06.2024|    |20240627  |     |
|ZSUA|R7|901287847 |1300138242| 170|30.05.2024|80034620 |LOREFAJGAR|ZAPATOS - LUN A JUE 9AM-10PM  ICEBOW    |          |    200 |      4.945 |    989.000 |CA83|RE6|| |            |2  |05.06.2024|    |20240627  |     |
|ZSUA|R7|901287847 |1300138242| 180|30.05.2024|80034640 |LOREFAJGAR|AYB CONV EMP FRENCH SANDWICH ICEBOW     |          |    230 |     18.056 |  4.152.880 |CA83|RE6|| |            |2  |05.06.2024|    |20240627  |     |
|ZSUA|R7|901287847 |1300138242| 190|30.05.2024|80034645 |LOREFAJGAR|AYB CONV EMP PASTA BOLOGNESA ICE.BOW    |          |    230 |     26.852 |  6.175.960 |CA83|RE6|| |            |2  |05.06.2024|    |20240627  |     |
|ZSUA|R7|830006122 |1300138242| 200|30.05.2024|80035604 |LOREFAJGAR|PAQUETE BASICO TARJETA 2HORAS PLAY LAND |          |    200 |     35.000 |  7.000.000 |CA83|RE6|| |            |2  |05.06.2024|    |20240627  |     |
|ZSUA|R7|830006122 |1300138242| 210|30.05.2024|80035614 |LOREFAJGAR|AYB CAJA DE GALLETAS MARCA PLAY LAND    |          |    230 |      6.019 |  1.384.370 |CA83|RE6|| |            |2  |05.06.2024|    |20240627  |     |
|ZSUA|R7|830006122 |1300138242| 220|30.05.2024|80035611 |LOREFAJGAR|AYB CAJA DE JUGO HIT 200 ML PLAY LAND   |          |    230 |      2.037 |    468.510 |CA83|RE6|| |            |2  |05.06.2024|    |20240627  |     |
|ZSUA|R7|900158941 |1300138242| 230|30.05.2024|80042219 |LOREFAJGAR|ENTRADA NATURAL XTREME VISIONARTE       |          |    200 |     45.000 |  9.000.000 |CA83|RE6|| |            |2  |05.06.2024|    |20240628  |     |
|ZSUA|R7|900158941 |1300138242| 240|30.05.2024|80042220 |LOREFAJGAR|SERVICIO ALIMENTACION VISIONARTE        |          |    230 |     55.000 | 12.650.000 |CA83|RE6|| |            |2  |05.06.2024|    |20240628  |     |
|ZSUA|EF|          |1300137735|  10|29.05.2024|78000611 |ALMIGONT  |ACCIDENTES ESCOLARES                    |          |      1 |     81.236 |     81.236 |CA07|ED8|| |            |2  |31.05.2024|    |20240529  |     |
|ZSU3|A3|900319423 |1300137999|  10|29.05.2024|80031689 |CARLESPB  |ALQUILER PLAT. FUTBOLERA ANTORAM        |          |      1 |  5.410.965 |  5.410.965 |CA82|RD5|| |            |2  |05.06.2024|    |20240530  |     |
|ZSUA|A3|900844123 |1300138006|  10|29.05.2024|80017726 |CARLESPB  |ALIMENTOS Y BEBIDAS DEPORTES EXT.       |          |     10 |     35.000 |    350.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240530  |     |
|ZSUA|RG|890903407 |1300138011|  20|29.05.2024|78000652 |LAURCRUZMA|POLIZA CUMPLIMIENTO                     |          |      1 |    245.839 |    245.839 |CA83|RE6|| |            |2  |30.05.2024|    |20240603  |     |
|ZSU3|R2|901215284 |1300138015|  10|29.05.2024|80027520 |JESIAYZI  |ESCUELA ADIESTRAMIENTO CANINO 0-5 BINOMI|          |      5 |    131.859 |    659.295 |CA15|RD2|| |            |2  |04.06.2024|    |20240531  |     |
|ZSU3|R2|901215284 |1300138015|  20|29.05.2024|80027521 |JESIAYZI  |ESCUELA ADIESTRAMIENTO CANINO 6-8 BINOMI|          |     30 |    103.194 |  3.095.820 |CA15|RD2|| |            |2  |04.06.2024|    |20240531  |     |
|ZSU3|R2|901215284 |1300138050|  30|29.05.2024|80027520 |JESIAYZI  |ESCUELA ADIESTRAMIENTO CANINO 0-5 BINOMI|          |     25 |    131.859 |  3.296.475 |CA15|RD2|| |            |2  |04.06.2024|    |20240531  |     |
|ZSU3|R2|901215284 |1300138050|  50|29.05.2024|80027521 |JESIAYZI  |ESCUELA ADIESTRAMIENTO CANINO 6-8 BINOMI|          |      8 |    103.194 |    825.552 |CA15|RD2|| |            |2  |04.06.2024|    |20240531  |     |
|ZSUA|EF|          |1300138099|  10|29.05.2024|78000611 |ALMIGONT  |ACCIDENTES ESCOLARES                    |          |      1 |     60.927 |     60.927 |CA07|ED8|| |            |2  |31.05.2024|    |20240529  |     |
|ZSUA|A3|900553044 |1300138105|  10|29.05.2024|80009287 |JORGPINM  |ALQUILER DE ESCENARIOS DEPORTIVOS       |          |      4 |  1.118.340 |  4.473.360 |CA82|RD5|| |            |2  |05.06.2024|    |20240615  |     |
|ZSUA|A3|900553044 |1300138105|  20|29.05.2024|80038713 |JORGPINM  |JUZGAMIENTO RANA-FUTB-BOLIRAN 8HR ASDER |          |     16 |    166.358 |  2.661.728 |CA82|RD5|| |            |2  |05.06.2024|    |20240615  |     |
|ZSUA|A3|900553044 |1300138105|  30|29.05.2024|80035698 |JORGPINM  |COORDINACIÓN TIEMPO ASDER               |          |      4 |    287.917 |  1.151.668 |CA82|RD5|| |            |2  |05.06.2024|    |20240615  |     |
|ZSUA|A3|900553044 |1300138105|  40|29.05.2024|80017726 |JORGPINM  |ALIMENTOS Y BEBIDAS DEPORTES EXT.       |          |     20 |     35.000 |    700.000 |CA82|RD5|| |            |2  |05.06.2024|    |20240615  |     |
|ZSU3|AJ|900923601 |1300138113|  10|29.05.2024|80024199 |DIEGBAECAR|SERVICIO DE VEEDURIA 6 HORAS            |          |      4 |    116.908 |    467.632 |CC05|BLO|| |            |2  |04.06.2024|    |20240530  |     |
|ZSU3|AJ|900923601 |1300138113|  20|29.05.2024|80024200 |DIEGBAECAR|SERVICIO DE VEEDURIA 7 Y 8 HORAS        |          |     15 |    128.454 |  1.926.810 |CC05|BLO|| |            |2  |04.06.2024|    |20240530  |     |
|ZSU3|AJ|900923601 |1300137877|  10|28.05.2024|80024197 |DIEGBAECAR|SERVICIO DE VEEDURIA 4 HORAS            |          |      1 |     93.814 |     93.814 |CC00|BLO|| |            |2  |04.06.2024|    |20240529  |     |
|ZSU3|AJ|900553044 |1300137877|  20|28.05.2024|80024199 |DIEGBAECAR|SERVICIO DE VEEDURIA 6 HORAS            |          |      3 |    116.908 |    350.724 |CC00|BLO|| |            |2  |04.06.2024|    |20240529  |     |
|ZSU3|AJ|900923601 |1300137879|  10|28.05.2024|80024197 |DIEGBAECAR|SERVICIO DE VEEDURIA 4 HORAS            |          |      4 |     93.814 |    375.256 |CC13|BLO|| |            |2  |04.06.2024|    |20240529  |     |
|ZSU3|AJ|900923601 |1300137879|  20|28.05.2024|80024200 |DIEGBAECAR|SERVICIO DE VEEDURIA 7 Y 8 HORAS        |          |      9 |    128.454 |  1.156.086 |CC13|BLO|| |            |2  |04.06.2024|    |20240529  |     |
|ZSU3|AJ|900923601 |1300137879|  30|28.05.2024|80016724 |DIEGBAECAR|SERVICIO HORA ADICIONAL VEEDURIA        |          |      8 |      8.083 |     64.664 |CC13|BLO|| |            |2  |04.06.2024|    |20240529  |     |
|ZSU3|A3|900940612 |1300137880|  10|28.05.2024|80025049 |CARLESPB  |SERVICIO PRE-HOSPITALARIO HASTA 8 HORAS |          |      4 |    109.851 |    439.404 |CA82|RD5|| |            |2  |05.06.2024|    |20240603  |     |
|ZSUA|RG|890903407 |1300137881|  10|28.05.2024|78000626 |LAURCRUZMA|POLIZA RESPONSABILIDAD CIVIL EXTRACONTRA|          |      1 |    299.178 |    299.178 |CA83|RE6|| |            |2  |29.05.2024|    |20240531  |     |
|ZSUA|RG|890903407 |1300137881|  20|28.05.2024|78000652 |LAURCRUZMA|POLIZA CUMPLIMIENTO                     |          |      1 |    132.597 |    132.597 |CA83|RE6|| |            |2  |29.05.2024|    |20240531  |     |
|ZSU3|AJ|900923601 |1300137930|  10|28.05.2024|80024200 |DIEGBAECAR|SERVICIO DE VEEDURIA 7 Y 8 HORAS        |          |      6 |    128.454 |    770.724 |CC07|BLO|| |            |2  |04.06.2024|    |20240529  |     |
|ZSU3|A3|900248224 |1300137937|  10|28.05.2024|80026572 |CARLESPB  |JUZGAMIENTO DUPLA DE FUTBOL 5-6 50 MIN  |          |     32 |     81.353 |  2.603.296 |CA82|RD5|| |            |2  |05.06.2024|    |20240529  |     |
|ZSUA|S1|          |1300137965|  10|28.05.2024|78000652 |LUISTOVE  |POLIZA CUMPLIMIENTO                     |          |      1 |    192.240 |    192.240 |CA04|SAS|| |            |2  |28.05.2024|    |20240528  |     |
|ZSU3|A3|900940612 |1300137976|  10|28.05.2024|80019852 |CARLESPB  |SERVICIO PRE-HOSPITALARIO 1 A 4 HORAS   |          |     16 |     67.508 |  1.080.128 |CA82|RD5|| |            |2  |05.06.2024|    |20240603  |     |
|ZSOL|RE|900319423 |50986696  | 570|27.05.2024|80022707 |VALEMARH  |SERVICIO PUNTO DE REGISTRO              |          |     18 |    396.000 |  7.128.000 |CA65|RD4|| |            |2  |29.05.2024|    |20240607  |     |
|ZSUA|DV|          |1300137909|  10|27.05.2024|78000611 |MARIPERL  |ACCIDENTES ESCOLARES                    |          |      1 |    129.610 |    129.610 |CA07|EDB|| |            |2  |31.05.2024|    |20240527  |     |
